statusId | label
30|S8
statusId|sensorName|value|timestamp
30|LSM6DSL Acceleration Sensor|[-0.7829279,0.59378016,9.871595]|1596069949803
30|LSM6DSL Gyroscope Sensor|[0.0034556647,0.044108134,0.3502127]|1596069949803
30|AK09916C Magnetic field Sensor|[-2.22,13.62,-47.28]|1596069949804
30|Orientation Sensor|[14.877405,-4.60929,-3.0427995]|1596069949804
30|LSM6DSL Acceleration Sensor|[-0.75659084,0.58420306,9.845258]|1596069949804
30|LSM6DSL Gyroscope Sensor|[0.0016230689,0.039221216,0.3538779]|1596069949805
30|LSM6DSL Acceleration Sensor|[-0.749408,0.5865973,9.8237095]|1596069949807
30|LSM6DSL Gyroscope Sensor|[0.0034556647,0.03983208,0.35509965]|1596069949807
30|LSM6DSL Gyroscope Sensor|[0.0046773953,0.03311256,0.35509965]|1596069949808
30|LSM6DSL Acceleration Sensor|[-0.71828246,0.5818088,9.768641]|1596069949808
30|LSM6DSL Gyroscope Sensor|[-2.0952677E-4,0.033723425,0.35509965]|1596069949810
30|LSM6DSL Acceleration Sensor|[-0.67279124,0.5818088,9.742304]|1596069949811
30|LSM6DSL Gyroscope Sensor|[-8.20392E-4,0.031890832,0.35509965]|1596069949813
30|LSM6DSL Acceleration Sensor|[-0.66321415,0.6105401,9.699207]|1596069949813
30|AK09916C Magnetic field Sensor|[-1.9799999,14.28,-47.219997]|1596069949814
30|Orientation Sensor|[14.667175,-4.615958,-3.0474355]|1596069949814
30|LSM6DSL Acceleration Sensor|[-0.6560313,0.63208854,9.711179]|1596069949815
30|LSM6DSL Gyroscope Sensor|[-0.0026529876,0.031890832,0.35509965]|1596069949815
30|LSM6DSL Acceleration Sensor|[-0.6488485,0.63208854,9.694419]|1596069949816
30|LSM6DSL Gyroscope Sensor|[-0.0026529876,0.027003909,0.35143444]|1596069949816
30|LSM6DSL Acceleration Sensor|[-0.6105401,0.6440599,9.663293]|1596069949818
30|LSM6DSL Gyroscope Sensor|[-0.005096449,0.02578218,0.35143444]|1596069949818
30|LSM6DSL Acceleration Sensor|[-0.5889916,0.6368771,9.670476]|1596069949821
30|LSM6DSL Gyroscope Sensor|[-0.008150775,0.025171313,0.35204533]|1596069949821
30|LSM6DSL Acceleration Sensor|[-0.57223165,0.6464542,9.668081]|1596069949823
30|LSM6DSL Gyroscope Sensor|[-0.009372505,0.023338718,0.34960184]|1596069949823
30|AK09916C Magnetic field Sensor|[-2.04,13.92,-47.7]|1596069949824
30|Orientation Sensor|[14.466579,-4.6177416,-3.0472243]|1596069949824
30|LSM6DSL Acceleration Sensor|[-0.5794145,0.6392714,9.677659]|1596069949824
30|LSM6DSL Gyroscope Sensor|[-0.0148702925,0.020895256,0.34471494]|1596069949824
30|LSM6DSL Acceleration Sensor|[-0.5794145,0.6392714,9.677659]|1596069949827
30|LSM6DSL Gyroscope Sensor|[-0.016702889,0.018451795,0.34288234]|1596069949827
30|LSM6DSL Acceleration Sensor|[-0.5698374,0.63208854,9.668081]|1596069949828
30|LSM6DSL Gyroscope Sensor|[-0.015481158,0.016008334,0.34288234]|1596069949828
30|LSM6DSL Acceleration Sensor|[-0.57223165,0.6296943,9.672871]|1596069949830
30|LSM6DSL Gyroscope Sensor|[-0.01792462,0.011732277,0.33860627]|1596069949831
30|LSM6DSL Acceleration Sensor|[-0.57462597,0.61293435,9.696813]|1596069949833
30|LSM6DSL Gyroscope Sensor|[-0.01792462,0.006234491,0.3367737]|1596069949833
30|LSM6DSL Acceleration Sensor|[-0.5865973,0.6201172,9.727939]|1596069949835
30|AK09916C Magnetic field Sensor|[-1.92,14.16,-47.64]|1596069949834
30|Orientation Sensor|[14.26951,-4.614177,-3.0374773]|1596069949834
30|LSM6DSL Gyroscope Sensor|[-0.018535484,0.0025692992,0.33555195]|1596069949834
30|LSM6DSL Acceleration Sensor|[-0.600963,0.6153286,9.732727]|1596069949837
30|LSM6DSL Gyroscope Sensor|[-0.02036808,0.001958434,0.33555195]|1596069949837
30|LSM6DSL Acceleration Sensor|[-0.62251145,0.6344828,9.73991]|1596069949839
30|LSM6DSL Gyroscope Sensor|[-0.01792462,-0.0035393531,0.33188674]|1596069949839
30|LSM6DSL Acceleration Sensor|[-0.63208854,0.6440599,9.749487]|1596069949840
30|LSM6DSL Gyroscope Sensor|[-0.017313752,-0.0041502183,0.33371937]|1596069949840
30|LSM6DSL Acceleration Sensor|[-0.6296943,0.65842557,9.754275]|1596069949842
30|LSM6DSL Gyroscope Sensor|[-0.01792462,-0.0047610835,0.33494106]|1596069949842
30|AK09916C Magnetic field Sensor|[-1.9799999,14.28,-47.64]|1596069949844
30|Orientation Sensor|[14.075783,-4.6105523,-3.0217645]|1596069949844
30|LSM6DSL Acceleration Sensor|[-0.6368771,0.6560313,9.73991]|1596069949845
30|LSM6DSL Gyroscope Sensor|[-0.016702889,-0.0059828144,0.3343302]|1596069949844
30|LSM6DSL Acceleration Sensor|[-0.6440599,0.66321415,9.742304]|1596069949846
30|LSM6DSL Gyroscope Sensor|[-0.015481158,-0.0065936795,0.33555195]|1596069949847
30|LSM6DSL Acceleration Sensor|[-0.6608198,0.6895511,9.751882]|1596069949849
30|LSM6DSL Gyroscope Sensor|[-0.015481158,-0.0059828144,0.3361628]|1596069949849
30|LSM6DSL Acceleration Sensor|[-0.68715686,0.6895511,9.75667]|1596069949851
30|LSM6DSL Gyroscope Sensor|[-0.011815967,-0.00781541,0.33555195]|1596069949851
30|LSM6DSL Acceleration Sensor|[-0.7039168,0.69912827,9.747093]|1596069949853
30|LSM6DSL Gyroscope Sensor|[-0.0148702925,-0.008426275,0.33921713]|1596069949853
30|AK09916C Magnetic field Sensor|[-2.34,13.679999,-47.34]|1596069949854
30|Orientation Sensor|[13.896189,-4.6090302,-3.0040615]|1596069949854
30|LSM6DSL Acceleration Sensor|[-0.7015225,0.69673395,9.73991]|1596069949854
30|LSM6DSL Gyroscope Sensor|[-0.011815967,-0.012702332,0.34227145]|1596069949855
30|LSM6DSL Acceleration Sensor|[-0.6943397,0.69673395,9.73991]|1596069949857
30|LSM6DSL Gyroscope Sensor|[-0.012426831,-0.012091467,0.34288234]|1596069949857
30|LSM6DSL Acceleration Sensor|[-0.6943397,0.7326481,9.73991]|1596069949859
30|LSM6DSL Gyroscope Sensor|[-0.0130376965,-0.014534927,0.3502127]|1596069949859
30|LSM6DSL Acceleration Sensor|[-0.7039168,0.7446195,9.70639]|1596069949860
30|LSM6DSL Gyroscope Sensor|[-0.011205101,-0.02186531,0.35448876]|1596069949860
30|LSM6DSL Gyroscope Sensor|[-0.011205101,-0.021254446,0.3557105]|1596069949863
30|LSM6DSL Acceleration Sensor|[-0.7134939,0.7398309,9.715967]|1596069949863
30|AK09916C Magnetic field Sensor|[-2.46,14.34,-46.559998]|1596069949864
30|Orientation Sensor|[13.830531,-4.6103535,-2.9787238]|1596069949864
30|LSM6DSL Gyroscope Sensor|[-0.014259427,-0.016978389,0.3642626]|1596069949864
30|LSM6DSL Acceleration Sensor|[-0.70631105,0.7589851,9.751882]|1596069949864
30|LSM6DSL Acceleration Sensor|[-0.69912827,0.76616794,9.744699]|1596069949866
30|LSM6DSL Gyroscope Sensor|[-0.0130376965,-0.016367523,0.36609522]|1596069949866
30|LSM6DSL Gyroscope Sensor|[-0.014259427,-0.0133131975,0.36609522]|1596069949869
30|LSM6DSL Acceleration Sensor|[-0.679974,0.7733508,9.735122]|1596069949869
30|LSM6DSL Gyroscope Sensor|[-0.01792462,-0.0065936795,0.37220386]|1596069949871
30|LSM6DSL Acceleration Sensor|[-0.6464542,0.7709565,9.730332]|1596069949871
30|LSM6DSL Acceleration Sensor|[-0.6273,0.7733508,9.6896305]|1596069949873
30|LSM6DSL Gyroscope Sensor|[-0.019757215,-0.0010958922,0.3783125]|1596069949873
30|AK09916C Magnetic field Sensor|[-2.1599998,14.28,-46.62]|1596069949874
30|Orientation Sensor|[13.67511,-4.6079164,-2.9637156]|1596069949874
30|LSM6DSL Gyroscope Sensor|[-0.022811541,0.005623625,0.38319942]|1596069949874
30|LSM6DSL Acceleration Sensor|[-0.6201172,0.80208206,9.672871]|1596069949874
30|LSM6DSL Gyroscope Sensor|[-0.025865868,0.006845356,0.38503206]|1596069949877
30|LSM6DSL Acceleration Sensor|[-0.600963,0.8044763,9.660899]|1596069949877
30|LSM6DSL Gyroscope Sensor|[-0.028920192,0.011732277,0.38808638]|1596069949879
30|LSM6DSL Acceleration Sensor|[-0.56265455,0.7972935,9.641745]|1596069949879
30|LSM6DSL Gyroscope Sensor|[-0.03075279,0.014175739,0.3911407]|1596069949881
30|LSM6DSL Acceleration Sensor|[-0.5458947,0.7996878,9.641745]|1596069949880
30|LSM6DSL Gyroscope Sensor|[-0.036861442,0.01906266,0.39175156]|1596069949883
30|LSM6DSL Acceleration Sensor|[-0.53871185,0.7996878,9.629773]|1596069949883
30|AK09916C Magnetic field Sensor|[-2.1,13.92,-47.579998]|1596069949884
30|Orientation Sensor|[13.459016,-4.596603,-2.9591334]|1596069949884
30|LSM6DSL Gyroscope Sensor|[-0.045413554,0.020895256,0.39541674]|1596069949884
30|LSM6DSL Acceleration Sensor|[-0.51955765,0.81165916,9.651321]|1596069949884
30|LSM6DSL Gyroscope Sensor|[-0.044191826,0.022116987,0.39541674]|1596069949887
30|LSM6DSL Acceleration Sensor|[-0.505192,0.8140534,9.6585045]|1596069949887
30|LSM6DSL Gyroscope Sensor|[-0.046635285,0.02578218,0.39602762]|1596069949889
30|LSM6DSL Acceleration Sensor|[-0.4860378,0.81165916,9.660899]|1596069949889
30|LSM6DSL Gyroscope Sensor|[-0.049689613,0.022727853,0.39724934]|1596069949891
30|LSM6DSL Acceleration Sensor|[-0.4668836,0.79250497,9.648928]|1596069949890
30|LSM6DSL Acceleration Sensor|[-0.4644893,0.7877164,9.648928]|1596069949892
30|LSM6DSL Gyroscope Sensor|[-0.055798262,0.023949582,0.39724934]|1596069949892
30|AK09916C Magnetic field Sensor|[-1.68,14.04,-47.879997]|1596069949894
30|Orientation Sensor|[13.228437,-4.575214,-2.9564981]|1596069949894
30|LSM6DSL Acceleration Sensor|[-0.41181526,0.7589851,9.675264]|1596069949895
30|LSM6DSL Gyroscope Sensor|[-0.058241725,0.023338718,0.39663845]|1596069949895
30|LSM6DSL Gyroscope Sensor|[-0.06312865,0.024560448,0.39602762]|1596069949897
30|LSM6DSL Acceleration Sensor|[-0.3902668,0.75180227,9.675264]|1596069949897
30|LSM6DSL Gyroscope Sensor|[-0.06679384,0.024560448,0.39663845]|1596069949899
30|LSM6DSL Acceleration Sensor|[-0.36871833,0.74222517,9.687236]|1596069949898
30|LSM6DSL Gyroscope Sensor|[-0.07045903,0.021506123,0.39663845]|1596069949900
30|LSM6DSL Acceleration Sensor|[-0.34956414,0.723071,9.720756]|1596069949901
30|LSM6DSL Gyroscope Sensor|[-0.07229163,0.020895256,0.39297327]|1596069949903
30|LSM6DSL Acceleration Sensor|[-0.3232271,0.7302538,9.75667]|1596069949903
30|AK09916C Magnetic field Sensor|[-1.62,13.2,-48.48]|1596069949904
30|Orientation Sensor|[13.006638,-4.544475,-2.9512959]|1596069949904
30|LSM6DSL Acceleration Sensor|[-0.28013015,0.7110996,9.785401]|1596069949905
30|LSM6DSL Gyroscope Sensor|[-0.072902486,0.01906266,0.38991895]|1596069949904
30|LSM6DSL Acceleration Sensor|[-0.2657645,0.7206767,9.794978]|1596069949906
30|LSM6DSL Gyroscope Sensor|[-0.07045903,0.018451795,0.38808638]|1596069949906
30|LSM6DSL Acceleration Sensor|[-0.23224466,0.7350424,9.830893]|1596069949909
30|LSM6DSL Gyroscope Sensor|[-0.069848165,0.01906266,0.38808638]|1596069949909
30|LSM6DSL Acceleration Sensor|[-0.21548474,0.7326481,9.845258]|1596069949911
30|LSM6DSL Gyroscope Sensor|[-0.06862643,0.014786604,0.38197768]|1596069949911
30|LSM6DSL Acceleration Sensor|[-0.22506183,0.73743665,9.871595]|1596069949912
30|LSM6DSL Gyroscope Sensor|[-0.06312865,0.012343143,0.37709078]|1596069949912
30|AK09916C Magnetic field Sensor|[-1.62,13.2,-49.26]|1596069949914
30|Orientation Sensor|[12.797083,-4.518657,-2.9411826]|1596069949914
30|LSM6DSL Acceleration Sensor|[-0.19154198,0.7398309,9.895537]|1596069949915
30|LSM6DSL Gyroscope Sensor|[-0.060074322,0.009288817,0.3709821]|1596069949915
30|LSM6DSL Acceleration Sensor|[-0.17238778,0.7350424,9.929058]|1596069949917
30|LSM6DSL Gyroscope Sensor|[-0.060074322,0.006845356,0.3679278]|1596069949917
30|LSM6DSL Acceleration Sensor|[-0.15562786,0.723071,9.967366]|1596069949919
30|LSM6DSL Gyroscope Sensor|[-0.05396567,0.0013475687,0.3605974]|1596069949918
30|LSM6DSL Acceleration Sensor|[-0.15083931,0.723071,9.976943]|1596069949920
30|LSM6DSL Gyroscope Sensor|[-0.05396567,0.0025692992,0.35815397]|1596069949920
30|LSM6DSL Acceleration Sensor|[-0.15083931,0.72546524,9.974549]|1596069949922
30|LSM6DSL Gyroscope Sensor|[-0.05091134,-0.0017067576,0.353267]|1596069949923
30|AK09916C Magnetic field Sensor|[-1.5,13.32,-48.48]|1596069949924
30|Orientation Sensor|[12.597589,-4.4991193,-2.923297]|1596069949924
30|LSM6DSL Acceleration Sensor|[-0.13168511,0.7110996,9.981731]|1596069949925
30|LSM6DSL Gyroscope Sensor|[-0.046635285,-0.0041502183,0.34410405]|1596069949925
30|LSM6DSL Acceleration Sensor|[-0.13168511,0.7110996,9.981731]|1596069949926
30|LSM6DSL Gyroscope Sensor|[-0.045413554,-0.0041502183,0.34043887]|1596069949926
30|LSM6DSL Acceleration Sensor|[-0.12689656,0.71588814,9.964972]|1596069949928
30|LSM6DSL Gyroscope Sensor|[-0.04297009,-0.0059828144,0.33310848]|1596069949929
30|LSM6DSL Acceleration Sensor|[-0.1340794,0.70870537,9.948212]|1596069949931
30|LSM6DSL Gyroscope Sensor|[-0.041748364,-0.0059828144,0.32822156]|1596069949931
30|LSM6DSL Acceleration Sensor|[-0.1340794,0.7039168,9.931452]|1596069949933
30|LSM6DSL Gyroscope Sensor|[-0.037472304,-0.0114806015,0.32272378]|1596069949933
30|AK09916C Magnetic field Sensor|[-1.26,13.679999,-48.3]|1596069949934
30|Orientation Sensor|[12.4072275,-4.4860206,-2.9002361]|1596069949934
30|LSM6DSL Acceleration Sensor|[-0.13647367,0.68715686,9.90272]|1596069949934
30|LSM6DSL Gyroscope Sensor|[-0.037472304,-0.0072045447,0.31050646]|1596069949934
30|LSM6DSL Acceleration Sensor|[-0.13886794,0.68715686,9.893144]|1596069949937
30|LSM6DSL Gyroscope Sensor|[-0.03563971,-0.008426275,0.30867386]|1596069949937
30|LSM6DSL Acceleration Sensor|[-0.1340794,0.67757976,9.888355]|1596069949939
30|LSM6DSL Gyroscope Sensor|[-0.03441798,-0.005371949,0.30745214]|1596069949939
30|LSM6DSL Gyroscope Sensor|[-0.03441798,-0.002928488,0.30012175]|1596069949941
30|LSM6DSL Acceleration Sensor|[-0.12689656,0.66800267,9.888355]|1596069949941
30|LSM6DSL Gyroscope Sensor|[-0.035028845,0.001958434,0.2940131]|1596069949943
30|LSM6DSL Acceleration Sensor|[-0.13886794,0.6656084,9.890749]|1596069949943
30|AK09916C Magnetic field Sensor|[-0.59999996,14.04,-47.94]|1596069949944
30|Orientation Sensor|[12.211957,-4.4732676,-2.885258]|1596069949944
30|LSM6DSL Gyroscope Sensor|[-0.03197452,0.008677952,0.28729358]|1596069949944
30|LSM6DSL Acceleration Sensor|[-0.18196489,0.65363705,9.890749]|1596069949945
30|LSM6DSL Gyroscope Sensor|[-0.03197452,0.008677952,0.28729358]|1596069949947
30|LSM6DSL Acceleration Sensor|[-0.18196489,0.65363705,9.890749]|1596069949947
30|LSM6DSL Gyroscope Sensor|[-0.027087597,0.011121413,0.2817958]|1596069949949
30|LSM6DSL Acceleration Sensor|[-0.19633053,0.6608198,9.917087]|1596069949949
30|LSM6DSL Gyroscope Sensor|[-0.025255,0.014786604,0.28118494]|1596069949950
30|LSM6DSL Acceleration Sensor|[-0.2083019,0.66321415,9.924269]|1596069949950
30|LSM6DSL Acceleration Sensor|[-0.2466103,0.66321415,9.93624]|1596069949952
30|LSM6DSL Gyroscope Sensor|[-0.020978944,0.017840931,0.27935237]|1596069949953
30|Orientation Sensor|[12.019392,-4.467879,-2.879534]|1596069949954
30|AK09916C Magnetic field Sensor|[-0.35999998,13.98,-47.46]|1596069949954
30|LSM6DSL Acceleration Sensor|[-0.27055305,0.6560313,9.955395]|1596069949955
30|LSM6DSL Gyroscope Sensor|[-0.024033273,0.023338718,0.27629802]|1596069949954
30|LSM6DSL Acceleration Sensor|[-0.28013015,0.6560313,9.948212]|1596069949956
30|LSM6DSL Gyroscope Sensor|[-0.01914635,0.023949582,0.2732437]|1596069949956
30|LSM6DSL Acceleration Sensor|[-0.3232271,0.6488485,9.957788]|1596069949959
30|LSM6DSL Gyroscope Sensor|[-0.016092025,0.02578218,0.2732437]|1596069949959
30|LSM6DSL Acceleration Sensor|[-0.35435268,0.6344828,9.938635]|1596069949961
30|LSM6DSL Gyroscope Sensor|[-0.017313752,0.03311256,0.2744654]|1596069949961
30|LSM6DSL Acceleration Sensor|[-0.37350687,0.6344828,9.921875]|1596069949963
30|LSM6DSL Gyroscope Sensor|[-0.015481158,0.031890832,0.2726328]|1596069949963
30|AK09916C Magnetic field Sensor|[-0.29999998,14.28,-47.46]|1596069949964
30|Orientation Sensor|[11.829605,-4.465134,-2.8823025]|1596069949964
30|LSM6DSL Acceleration Sensor|[-0.44294083,0.6440599,9.914692]|1596069949964
30|LSM6DSL Gyroscope Sensor|[-0.010594237,0.031279966,0.2750763]|1596069949964
30|LSM6DSL Acceleration Sensor|[-0.45970076,0.6488485,9.912297]|1596069949967
30|LSM6DSL Gyroscope Sensor|[-0.012426831,0.033723425,0.27751973]|1596069949967
30|LSM6DSL Acceleration Sensor|[-0.4740664,0.6488485,9.914692]|1596069949969
30|LSM6DSL Gyroscope Sensor|[-0.009372505,0.029447371,0.27751973]|1596069949969
30|LSM6DSL Acceleration Sensor|[-0.52674043,0.6703969,9.924269]|1596069949971
30|LSM6DSL Gyroscope Sensor|[-0.006318179,0.030058235,0.2817958]|1596069949971
30|LSM6DSL Acceleration Sensor|[-0.5554718,0.67279124,9.938635]|1596069949972
30|LSM6DSL Gyroscope Sensor|[-0.005096449,0.02822564,0.28301755]|1596069949972
30|AK09916C Magnetic field Sensor|[-0.59999996,14.28,-47.579998]|1596069949974
30|Orientation Sensor|[11.645485,-4.468694,-2.8833177]|1596069949974
30|LSM6DSL Acceleration Sensor|[-0.5650489,0.6656084,9.93624]|1596069949975
30|LSM6DSL Gyroscope Sensor|[0.0010122037,0.021506123,0.28851533]|1596069949975
30|LSM6DSL Gyroscope Sensor|[0.0028447995,0.018451795,0.2921805]|1596069949977
30|LSM6DSL Acceleration Sensor|[-0.56744313,0.65842557,9.93624]|1596069949977
30|LSM6DSL Acceleration Sensor|[-0.5650489,0.65842557,9.921875]|1596069949979
30|LSM6DSL Gyroscope Sensor|[0.0028447995,0.017230064,0.2927914]|1596069949979
30|LSM6DSL Gyroscope Sensor|[0.009564317,0.011732277,0.29828915]|1596069949981
30|LSM6DSL Acceleration Sensor|[-0.56744313,0.6751855,9.924269]|1596069949981
30|LSM6DSL Acceleration Sensor|[-0.5889916,0.67279124,9.907509]|1596069949983
30|LSM6DSL Gyroscope Sensor|[0.008953452,0.006845356,0.30378696]|1596069949983
30|AK09916C Magnetic field Sensor|[-0.96,14.639999,-47.579998]|1596069949984
30|Orientation Sensor|[11.460329,-4.480883,-2.8721323]|1596069949984
30|LSM6DSL Acceleration Sensor|[-0.5865973,0.6943397,9.888355]|1596069949984
30|LSM6DSL Gyroscope Sensor|[0.011396913,-0.0010958922,0.30928472]|1596069949984
30|LSM6DSL Acceleration Sensor|[-0.59378016,0.69912827,9.864412]|1596069949986
30|LSM6DSL Gyroscope Sensor|[0.009564317,-0.0035393531,0.3117282]|1596069949987
30|LSM6DSL Acceleration Sensor|[-0.5794145,0.69912827,9.859624]|1596069949989
30|LSM6DSL Gyroscope Sensor|[0.0101751825,-0.00781541,0.31600425]|1596069949989
30|LSM6DSL Acceleration Sensor|[-0.5698374,0.6943397,9.830893]|1596069949991
30|LSM6DSL Gyroscope Sensor|[0.009564317,-0.008426275,0.31783685]|1596069949991
30|LSM6DSL Acceleration Sensor|[-0.56265455,0.7110996,9.794978]|1596069949993
30|LSM6DSL Gyroscope Sensor|[0.006509991,-0.0096480055,0.32333463]|1596069949993
30|AK09916C Magnetic field Sensor|[-1.38,14.82,-47.219997]|1596069949994
30|Orientation Sensor|[11.276161,-4.492375,-2.8510916]|1596069949994
30|LSM6DSL Acceleration Sensor|[-0.52913475,0.7015225,9.763853]|1596069949995
30|LSM6DSL Gyroscope Sensor|[0.0058991257,-0.012091467,0.32883242]|1596069949994
30|LSM6DSL Acceleration Sensor|[-0.50758624,0.68715686,9.749487]|1596069949996
30|LSM6DSL Gyroscope Sensor|[0.0040665297,-0.010869736,0.3269998]|1596069949996
30|LSM6DSL Acceleration Sensor|[-0.46927786,0.67757976,9.718362]|1596069949998
30|LSM6DSL Gyroscope Sensor|[-8.20392E-4,-0.009037141,0.33310848]|1596069949998
30|LSM6DSL Acceleration Sensor|[-0.45012367,0.66321415,9.687236]|1596069950001
30|LSM6DSL Gyroscope Sensor|[-0.0044855834,-0.005371949,0.3367737]|1596069950001
30|LSM6DSL Acceleration Sensor|[-0.43575802,0.65124273,9.672871]|1596069950003
30|LSM6DSL Gyroscope Sensor|[-0.006318179,-0.0017067576,0.33799538]|1596069950003
30|AK09916C Magnetic field Sensor|[-1.1999999,14.58,-47.16]|1596069950004
30|Orientation Sensor|[11.0808,-4.496752,-2.8339336]|1596069950004
30|LSM6DSL Gyroscope Sensor|[-0.010594237,0.00501276,0.34043887]|1596069950005
30|LSM6DSL Acceleration Sensor|[-0.37829542,0.64166564,9.634562]|1596069950005
30|LSM6DSL Gyroscope Sensor|[-0.016092025,0.011121413,0.3416606]|1596069950007
30|LSM6DSL Acceleration Sensor|[-0.37829542,0.64166564,9.634562]|1596069950007
30|LSM6DSL Gyroscope Sensor|[-0.017313752,0.012954008,0.34043887]|1596069950009
30|LSM6DSL Acceleration Sensor|[-0.35914123,0.6464542,9.636956]|1596069950009
30|LSM6DSL Gyroscope Sensor|[-0.02158981,0.024560448,0.3416606]|1596069950011
30|LSM6DSL Acceleration Sensor|[-0.33519846,0.6392714,9.634562]|1596069950011
30|LSM6DSL Gyroscope Sensor|[-0.024644136,0.030058235,0.33799538]|1596069950012
30|LSM6DSL Acceleration Sensor|[-0.30886146,0.6464542,9.6585045]|1596069950012
30|AK09916C Magnetic field Sensor|[-1.14,14.46,-47.28]|1596069950014
30|Orientation Sensor|[10.885901,-4.4905076,-2.8346653]|1596069950015
30|LSM6DSL Gyroscope Sensor|[-0.027698463,0.042886406,0.3361628]|1596069950015
30|LSM6DSL Acceleration Sensor|[-0.28731298,0.6488485,9.687236]|1596069950015
30|LSM6DSL Gyroscope Sensor|[-0.028920192,0.05021679,0.33494106]|1596069950017
30|LSM6DSL Acceleration Sensor|[-0.2777359,0.65124273,9.703996]|1596069950017
30|LSM6DSL Gyroscope Sensor|[-0.030141924,0.056936305,0.3343302]|1596069950019
30|LSM6DSL Acceleration Sensor|[-0.28013015,0.64166564,9.730332]|1596069950019
30|LSM6DSL Gyroscope Sensor|[-0.032585386,0.06304496,0.33310848]|1596069950021
30|LSM6DSL Acceleration Sensor|[-0.2777359,0.6440599,9.749487]|1596069950021
30|LSM6DSL Gyroscope Sensor|[-0.032585386,0.07404053,0.33066502]|1596069950022
30|LSM6DSL Acceleration Sensor|[-0.2681588,0.6392714,9.780613]|1596069950022
30|AK09916C Magnetic field Sensor|[-0.96,14.219999,-47.46]|1596069950025
30|Orientation Sensor|[10.693657,-4.4792843,-2.860181]|1596069950025
30|LSM6DSL Gyroscope Sensor|[-0.02953106,0.07526226,0.3276107]|1596069950025
30|LSM6DSL Acceleration Sensor|[-0.2944958,0.6368771,9.792584]|1596069950025
30|LSM6DSL Gyroscope Sensor|[-0.030141924,0.076483995,0.32455638]|1596069950027
30|LSM6DSL Acceleration Sensor|[-0.29689008,0.64166564,9.814133]|1596069950027
30|LSM6DSL Gyroscope Sensor|[-0.027698463,0.07831659,0.32211292]|1596069950029
30|LSM6DSL Acceleration Sensor|[-0.3040729,0.6249057,9.864412]|1596069950029
30|LSM6DSL Gyroscope Sensor|[-0.025865868,0.0746514,0.31783685]|1596069950031
30|LSM6DSL Acceleration Sensor|[-0.32083282,0.5985687,9.869201]|1596069950031
30|LSM6DSL Gyroscope Sensor|[-0.022811541,0.070986204,0.31417167]|1596069950033
30|LSM6DSL Acceleration Sensor|[-0.3232271,0.5961744,9.885961]|1596069950033
30|AK09916C Magnetic field Sensor|[-0.96,13.86,-47.82]|1596069950034
30|Orientation Sensor|[10.515804,-4.472941,-2.8842483]|1596069950034
30|LSM6DSL Gyroscope Sensor|[-0.016092025,0.0606015,0.30745214]|1596069950034
30|LSM6DSL Acceleration Sensor|[-0.35674694,0.60335726,9.914692]|1596069950034
30|LSM6DSL Gyroscope Sensor|[-0.016092025,0.0606015,0.30745214]|1596069950036
30|LSM6DSL Acceleration Sensor|[-0.37111259,0.600963,9.924269]|1596069950036
30|LSM6DSL Gyroscope Sensor|[-0.012426831,0.05266025,0.30256522]|1596069950039
30|LSM6DSL Acceleration Sensor|[-0.37111259,0.5961744,9.931452]|1596069950039
30|LSM6DSL Gyroscope Sensor|[-0.006929044,0.042886406,0.29706743]|1596069950041
30|LSM6DSL Acceleration Sensor|[-0.37111259,0.5889916,9.929058]|1596069950041
30|LSM6DSL Gyroscope Sensor|[-0.008761641,0.03983208,0.29706743]|1596069950043
30|LSM6DSL Acceleration Sensor|[-0.3998439,0.5961744,9.909904]|1596069950043
30|AK09916C Magnetic field Sensor|[-1.68,14.28,-47.52]|1596069950044
30|Orientation Sensor|[10.368802,-4.4739747,-2.8913937]|1596069950044
30|LSM6DSL Acceleration Sensor|[-0.40463245,0.5865973,9.866806]|1596069950045
30|LSM6DSL Gyroscope Sensor|[-2.0952677E-4,0.027003909,0.2940131]|1596069950045
30|LSM6DSL Acceleration Sensor|[-0.41181526,0.60335726,9.847652]|1596069950047
30|LSM6DSL Gyroscope Sensor|[-0.0014312572,0.025171313,0.28973705]|1596069950046
30|LSM6DSL Acceleration Sensor|[-0.4189981,0.6105401,9.845258]|1596069950048
30|LSM6DSL Gyroscope Sensor|[-8.20392E-4,0.020284392,0.2891262]|1596069950048
30|LSM6DSL Acceleration Sensor|[-0.43575802,0.6153286,9.840469]|1596069950050
30|LSM6DSL Gyroscope Sensor|[0.0022339341,0.014786604,0.28423926]|1596069950050
30|LSM6DSL Acceleration Sensor|[-0.4189981,0.61293435,9.828498]|1596069950053
30|LSM6DSL Gyroscope Sensor|[0.0022339341,0.009288817,0.2824067]|1596069950053
30|AK09916C Magnetic field Sensor|[-1.62,14.4,-47.579998]|1596069950055
30|Orientation Sensor|[10.229123,-4.4806294,-2.8817317]|1596069950054
30|LSM6DSL Acceleration Sensor|[-0.3974496,0.60335726,9.811738]|1596069950055
30|LSM6DSL Gyroscope Sensor|[0.0016230689,0.006234491,0.2817958]|1596069950055
30|LSM6DSL Acceleration Sensor|[-0.41181526,0.6081458,9.809344]|1596069950057
30|LSM6DSL Gyroscope Sensor|[0.0040665297,0.007456221,0.27874148]|1596069950056
30|LSM6DSL Acceleration Sensor|[-0.42618093,0.5961744,9.816526]|1596069950058
